serial,dt,date,hour,dong,lat,lon,temp,humi,v,tr_v3,utci_v3,utci_cat
V02Q1940496,2025-07-29 13:07:00,2025-07-29,13,Seongsu2ga1(il)-dong,37.538775645,127.059760733,37.2,50.0,2.3714285714285714,48.85462772611355,41.4,very_strong_heat
V02Q1940263,2025-07-29 13:07:00,2025-07-29,13,Yongdap-dong,37.560874377,127.062747282,37.1,49.0,2.3714285714285714,48.754627726113554,41.2,very_strong_heat
V02Q1940761,2025-07-29 13:07:00,2025-07-29,13,Majang-dong,37.564052441,127.044424399,39.7,45.0,2.3714285714285714,51.35462772611355,44.3,very_strong_heat
V02Q1940743,2025-07-29 13:07:00,2025-07-29,13,Seongsu2ga1(il)-dong,37.536409649,127.056387019,37.8,50.0,2.3714285714285714,49.45462772611354,42.3,very_strong_heat
OC3CL200218,2025-07-29 13:07:00,2025-07-29,13,Sageun-dong,37.560053008,127.041072379,38.1,77.0,2.3714285714285714,49.754627726113554,52.1,extreme_heat
OC3CL200018,2025-07-29 13:07:00,2025-07-29,13,Seongsu1ga2(i)-dong,37.546881978,127.04164275,41.7,64.0,2.3714285714285714,53.35462772611355,55.4,extreme_heat
OC3CL200018,2025-07-29 14:07:00,2025-07-29,14,Seongsu1ga2(i)-dong,37.546881978,127.04164275,42.1,59.0,2.1714285714285717,54.32309260785428,53.7,extreme_heat
OC3CL200218,2025-07-29 14:07:00,2025-07-29,14,Sageun-dong,37.560053008,127.041072379,38.3,75.0,2.1714285714285717,50.52309260785428,51.8,extreme_heat
OC3CL200256,2025-07-29 14:07:00,2025-07-29,14,Majang-dong,37.5716201595004,127.036088628704,31.8,45.0,2.1714285714285717,44.02309260785428,34.3,strong_heat
V02Q1940156,2025-07-29 14:07:00,2025-07-29,14,Majang-dong,37.566674857,127.045521513,40.4,43.0,2.1714285714285717,52.623092607854275,45.2,very_strong_heat
V02Q1940502,2025-07-29 14:07:00,2025-07-29,14,Seongsu1ga1(il)-dong,37.54081481,127.049563967,39.5,45.0,2.1714285714285717,51.723092607854284,44.2,very_strong_heat
V02Q1940496,2025-07-29 14:07:00,2025-07-29,14,Seongsu2ga1(il)-dong,37.538775645,127.059760733,37.7,47.0,2.1714285714285717,49.92309260785429,42.0,very_strong_heat
V02Q1940501,2025-07-29 14:07:00,2025-07-29,14,Eungbong-dong,37.552003424,127.036324364,39.3,46.0,2.1714285714285717,51.52309260785428,44.1,very_strong_heat
V02Q1940503,2025-07-29 14:07:00,2025-07-29,14,Songjeong-dong,37.554020674,127.068888201,38.3,49.0,2.1714285714285717,50.52309260785428,43.1,very_strong_heat
V02Q1940504,2025-07-29 14:07:00,2025-07-29,14,Haengdang2(i)-dong,37.55905889,127.02896077,38.0,50.0,2.1714285714285717,50.223092607854284,42.9,very_strong_heat
V02Q1940556,2025-07-29 14:07:00,2025-07-29,14,Seongsu2ga1(il)-dong,37.540241557,127.054675329,37.9,48.0,2.1714285714285717,50.123092607854275,42.4,very_strong_heat
V02Q1940545,2025-07-29 14:07:00,2025-07-29,14,Seongsu1ga2(i)-dong,37.546306095,127.043661494,38.4,46.0,2.1714285714285717,50.623092607854275,42.8,very_strong_heat
V02Q1940632,2025-07-29 14:07:00,2025-07-29,14,Wangsimni-doSeondong,37.564964319,127.03447479,38.3,47.0,2.1714285714285717,50.52309260785428,42.8,very_strong_heat
V02Q1940670,2025-07-29 14:07:00,2025-07-29,14,Seongsu1ga1(il)-dong,37.539279182,127.049873167,39.4,46.0,2.1714285714285717,51.623092607854275,44.2,very_strong_heat
V02Q1940709,2025-07-29 14:07:00,2025-07-29,14,Majang-dong,37.569445214,127.0446016,36.8,53.0,2.1714285714285717,49.02309260785428,41.6,very_strong_heat
V02Q1940735,2025-07-29 14:07:00,2025-07-29,14,Majang-dong,37.568406512,127.033660707,38.8,47.0,2.1714285714285717,51.02309260785428,43.5,very_strong_heat
V02Q1940761,2025-07-29 14:07:00,2025-07-29,14,Majang-dong,37.564052441,127.044424399,39.9,45.0,2.1714285714285717,52.123092607854275,44.8,very_strong_heat
V02Q1940753,2025-07-29 14:07:00,2025-07-29,14,Geumho-1(il)-dong,37.549364662,127.026655727,38.6,47.0,2.1714285714285717,50.82309260785428,43.3,very_strong_heat
V02Q1941015,2025-07-29 14:07:00,2025-07-29,14,Seongsu1ga1(il)-dong,37.5416558,127.0482802,37.5,51.0,2.1714285714285717,49.723092607854284,42.3,very_strong_heat
V02Q1940156,2025-07-29 15:07:00,2025-07-29,15,Majang-dong,37.566674857,127.045521513,39.2,45.0,2.5,50.35547982500876,43.4,very_strong_heat
V02Q1940590,2025-07-29 15:07:00,2025-07-29,15,Sageun-dong,37.560723571,127.048425106,39.6,45.0,2.5,50.75547982500876,43.9,very_strong_heat
V02Q1940545,2025-07-29 15:07:00,2025-07-29,15,Seongsu1ga2(i)-dong,37.546306095,127.043661494,39.5,43.0,2.5,50.655479825008754,43.5,very_strong_heat
V02Q1940556,2025-07-29 15:07:00,2025-07-29,15,Seongsu2ga1(il)-dong,37.540241557,127.054675329,37.9,48.0,2.5,49.05547982500876,42.0,very_strong_heat
V02Q1940261,2025-07-29 15:07:00,2025-07-29,15,Seongsu1ga2(i)-dong,37.549808841,127.049770229,39.5,44.0,2.5,50.655479825008754,43.7,very_strong_heat
V02Q1940615,2025-07-29 15:07:00,2025-07-29,15,Geumho-1(il)-dong,37.557838543,127.024148057,37.6,49.0,2.5,48.75547982500876,41.7,very_strong_heat
V02Q1940623,2025-07-29 15:07:00,2025-07-29,15,Majang-dong,37.563719858,127.039492971,38.0,48.0,2.5,49.155479825008754,42.1,very_strong_heat
V02Q1940270,2025-07-29 15:07:00,2025-07-29,15,Seongsu1ga2(i)-dong,37.547286983,127.046740172,39.8,43.0,2.5,50.95547982500875,43.9,very_strong_heat
V02Q1940842,2025-07-29 15:07:00,2025-07-29,15,Eungbong-dong,37.55214248,127.03558479,38.4,47.0,2.5,49.55547982500876,42.5,very_strong_heat
V02Q1940588,2025-07-29 15:07:00,2025-07-29,15,Sageun-dong,37.55810867,127.050859556,39.3,47.0,2.5,50.45547982500875,43.8,very_strong_heat
V02Q1940258,2025-07-29 15:07:00,2025-07-29,15,Wangsimni2(i)-dong,37.562998002,127.028435382,37.6,49.0,2.5,48.75547982500876,41.7,very_strong_heat
V02Q1940868,2025-07-29 15:07:00,2025-07-29,15,Yongdap-dong,37.560512835,127.052853492,39.6,46.0,2.5,50.75547982500876,44.1,very_strong_heat
V02Q1940753,2025-07-29 15:07:00,2025-07-29,15,Geumho-1(il)-dong,37.549364662,127.026655727,39.1,46.0,2.5,50.25547982500876,43.4,very_strong_heat
V02Q1940870,2025-07-29 15:07:00,2025-07-29,15,Seongsu1ga1(il)-dong,37.538102738,127.046880664,39.3,46.0,2.5,50.45547982500875,43.7,very_strong_heat
V02Q1940871,2025-07-29 15:07:00,2025-07-29,15,Majang-dong,37.57114665,127.037105979,38.9,48.0,2.5,50.05547982500876,43.4,very_strong_heat
V02Q1940627,2025-07-29 15:07:00,2025-07-29,15,Songjeong-dong,37.551819341,127.067379627,37.5,49.0,2.5,48.655479825008754,41.5,very_strong_heat
V02Q1940496,2025-07-29 15:07:00,2025-07-29,15,Seongsu2ga1(il)-dong,37.538775645,127.059760733,37.5,47.0,2.5,48.655479825008754,41.3,very_strong_heat
V02Q1940263,2025-07-29 15:07:00,2025-07-29,15,Yongdap-dong,37.560874377,127.062747282,37.5,49.0,2.5,48.655479825008754,41.5,very_strong_heat
V02Q1940761,2025-07-29 15:07:00,2025-07-29,15,Majang-dong,37.564052441,127.044424399,40.6,45.0,2.5,51.75547982500876,45.4,very_strong_heat
V02Q1940733,2025-07-29 15:07:00,2025-07-29,15,Seongsu2ga3(sam)-dong,37.54818971,127.056597845,38.1,48.0,2.5,49.25547982500876,42.2,very_strong_heat
V02Q1940565,2025-07-29 15:07:00,2025-07-29,15,Seongsu2ga1(il)-dong,37.541950115,127.053612431,38.5,46.0,2.5,49.655479825008754,42.5,very_strong_heat
V02Q1940748,2025-07-29 15:07:00,2025-07-29,15,Seongsu1ga1(il)-dong,37.537369863,127.050872231,39.4,46.0,2.5,50.55547982500876,43.8,very_strong_heat
V02Q1940744,2025-07-29 15:07:00,2025-07-29,15,Seongsu2ga3(sam)-dong,37.544751429,127.053111792,37.9,47.0,2.5,49.05547982500876,41.8,very_strong_heat
V02Q1940501,2025-07-29 15:07:00,2025-07-29,15,Eungbong-dong,37.552003424,127.036324364,39.5,45.0,2.5,50.655479825008754,43.8,very_strong_heat
V02Q1940786,2025-07-29 15:07:00,2025-07-29,15,Seongsu1ga1(il)-dong,37.542101542,127.049671321,39.0,44.0,2.5,50.155479825008754,43.0,very_strong_heat
OC3CL200018,2025-07-29 15:07:00,2025-07-29,15,Seongsu1ga2(i)-dong,37.546881978,127.04164275,41.4,58.0,2.5,52.55547982500876,50.9,extreme_heat
V02Q1940545,2025-07-29 16:07:00,2025-07-29,16,Seongsu1ga2(i)-dong,37.546306095,127.043661494,38.2,47.0,2.3000000000000003,47.04615559837339,41.9,very_strong_heat
V02Q1940502,2025-07-29 16:07:00,2025-07-29,16,Seongsu1ga1(il)-dong,37.54081481,127.049563967,38.7,47.0,2.3000000000000003,47.54615559837339,42.6,very_strong_heat
V02Q1940156,2025-07-29 16:07:00,2025-07-29,16,Majang-dong,37.566674857,127.045521513,38.5,46.0,2.3000000000000003,47.346155598373386,42.1,very_strong_heat
V02Q1940590,2025-07-29 16:07:00,2025-07-29,16,Sageun-dong,37.560723571,127.048425106,38.2,48.0,2.3000000000000003,47.04615559837339,42.0,very_strong_heat
V02Q1940556,2025-07-29 16:07:00,2025-07-29,16,Seongsu2ga1(il)-dong,37.540241557,127.054675329,37.3,50.0,2.3000000000000003,46.14615559837338,41.0,very_strong_heat
V02Q1940503,2025-07-29 16:07:00,2025-07-29,16,Songjeong-dong,37.554020674,127.068888201,36.6,52.0,2.3000000000000003,45.446155598373394,40.3,very_strong_heat
V02Q1940594,2025-07-29 16:07:00,2025-07-29,16,Seongsu2ga3(sam)-dong,37.549231792,127.053877502,38.4,47.0,2.3000000000000003,47.24615559837339,42.1,very_strong_heat
V02Q1940644,2025-07-29 16:07:00,2025-07-29,16,Haengdang1(il)-dong,37.561197184,127.034602965,36.7,51.0,2.3000000000000003,45.54615559837339,40.3,very_strong_heat
V02Q1940615,2025-07-29 16:07:00,2025-07-29,16,Geumho-1(il)-dong,37.557838543,127.024148057,37.3,50.0,2.3000000000000003,46.14615559837338,41.0,very_strong_heat
V02Q1940563,2025-07-29 16:07:00,2025-07-29,16,Wangsimni-doSeondong,37.564129832,127.031439736,36.8,51.0,2.3000000000000003,45.64615559837338,40.5,very_strong_heat
V02Q1940607,2025-07-29 16:07:00,2025-07-29,16,Sageun-dong,37.55887111,127.038552736,36.8,52.0,2.3000000000000003,45.64615559837338,40.6,very_strong_heat
V02Q1940617,2025-07-29 16:07:00,2025-07-29,16,Oksu-dong,37.541972102,127.016370616,38.2,49.0,2.3000000000000003,47.04615559837339,42.2,very_strong_heat
V02Q1940670,2025-07-29 16:07:00,2025-07-29,16,Seongsu1ga1(il)-dong,37.539279182,127.049873167,39.1,47.0,2.3000000000000003,47.946155598373394,43.1,very_strong_heat
V02Q1940504,2025-07-29 16:07:00,2025-07-29,16,Haengdang2(i)-dong,37.55905889,127.02896077,36.7,54.0,2.3000000000000003,45.54615559837339,40.8,very_strong_heat
V02Q1940261,2025-07-29 16:07:00,2025-07-29,16,Seongsu1ga2(i)-dong,37.549808841,127.049770229,37.7,48.0,2.3000000000000003,46.54615559837339,41.3,very_strong_heat
V02Q1940603,2025-07-29 16:07:00,2025-07-29,16,Yongdap-dong,37.563368336,127.055964397,36.7,50.0,2.3000000000000003,45.54615559837339,40.2,very_strong_heat
V02Q1940623,2025-07-29 16:07:00,2025-07-29,16,Majang-dong,37.563719858,127.039492971,37.1,50.0,2.3000000000000003,45.946155598373394,40.7,very_strong_heat
V02Q1940642,2025-07-29 16:07:00,2025-07-29,16,Yongdap-dong,37.560215516,127.064339113,36.1,54.0,2.3000000000000003,44.946155598373394,39.9,very_strong_heat
V02Q1940616,2025-07-29 16:07:00,2025-07-29,16,Wangsimni2(i)-dong,37.560443166,127.030835302,37.1,50.0,2.3000000000000003,45.946155598373394,40.7,very_strong_heat
V02Q1940112,2025-07-29 16:07:00,2025-07-29,16,Songjeong-dong,37.556514509,127.071193511,36.6,51.0,2.3000000000000003,45.446155598373394,40.2,very_strong_heat
V02Q1940842,2025-07-29 16:07:00,2025-07-29,16,Eungbong-dong,37.55214248,127.03558479,38.6,48.0,2.3000000000000003,47.446155598373394,42.6,very_strong_heat
V02Q1940627,2025-07-29 16:07:00,2025-07-29,16,Songjeong-dong,37.551819341,127.067379627,37.0,49.0,2.3000000000000003,45.846155598373386,40.5,very_strong_heat
V02Q1940258,2025-07-29 16:07:00,2025-07-29,16,Wangsimni2(i)-dong,37.562998002,127.028435382,36.8,51.0,2.3000000000000003,45.64615559837338,40.5,very_strong_heat
V02Q1940753,2025-07-29 16:07:00,2025-07-29,16,Geumho-1(il)-dong,37.549364662,127.026655727,38.5,48.0,2.3000000000000003,47.346155598373386,42.4,very_strong_heat
V02Q1940870,2025-07-29 16:07:00,2025-07-29,16,Seongsu1ga1(il)-dong,37.538102738,127.046880664,38.3,49.0,2.3000000000000003,47.14615559837338,42.3,very_strong_heat
V02Q1940441,2025-07-29 16:07:00,2025-07-29,16,Haengdang1(il)-dong,37.558352332,127.037694516,37.6,49.0,2.3000000000000003,46.446155598373394,41.3,very_strong_heat
V02Q1940601,2025-07-29 16:07:00,2025-07-29,16,Sageun-dong,37.560264565,127.048014605,38.2,48.0,2.3000000000000003,47.04615559837339,42.0,very_strong_heat
V02Q1940263,2025-07-29 16:07:00,2025-07-29,16,Yongdap-dong,37.560874377,127.062747282,36.8,51.0,2.3000000000000003,45.64615559837338,40.5,very_strong_heat
V02Q1940270,2025-07-29 16:07:00,2025-07-29,16,Seongsu1ga2(i)-dong,37.547286983,127.046740172,38.2,47.0,2.3000000000000003,47.04615559837339,41.9,very_strong_heat
V02Q1940588,2025-07-29 16:07:00,2025-07-29,16,Sageun-dong,37.55810867,127.050859556,37.2,50.0,2.3000000000000003,46.04615559837339,40.9,very_strong_heat
V02Q1940871,2025-07-29 16:07:00,2025-07-29,16,Majang-dong,37.57114665,127.037105979,37.8,50.0,2.3000000000000003,46.64615559837338,41.7,very_strong_heat
V02Q1940868,2025-07-29 16:07:00,2025-07-29,16,Yongdap-dong,37.560512835,127.052853492,37.8,49.0,2.3000000000000003,46.64615559837338,41.6,very_strong_heat
V02Q1940501,2025-07-29 16:07:00,2025-07-29,16,Eungbong-dong,37.552003424,127.036324364,38.2,48.0,2.3000000000000003,47.04615559837339,42.0,very_strong_heat
V02Q1940733,2025-07-29 16:07:00,2025-07-29,16,Seongsu2ga3(sam)-dong,37.54818971,127.056597845,37.8,49.0,2.3000000000000003,46.64615559837338,41.6,very_strong_heat
V02Q1940744,2025-07-29 16:07:00,2025-07-29,16,Seongsu2ga3(sam)-dong,37.544751429,127.053111792,37.0,50.0,2.3000000000000003,45.846155598373386,40.6,very_strong_heat
V02Q1940748,2025-07-29 16:07:00,2025-07-29,16,Seongsu1ga1(il)-dong,37.537369863,127.050872231,38.0,49.0,2.3000000000000003,46.846155598373386,41.9,very_strong_heat
V02Q1940496,2025-07-29 16:07:00,2025-07-29,16,Seongsu2ga1(il)-dong,37.538775645,127.059760733,37.1,49.0,2.3000000000000003,45.946155598373394,40.6,very_strong_heat
V02Q1940565,2025-07-29 16:07:00,2025-07-29,16,Seongsu2ga1(il)-dong,37.541950115,127.053612431,37.1,50.0,2.3000000000000003,45.946155598373394,40.7,very_strong_heat
V02Q1940743,2025-07-29 16:07:00,2025-07-29,16,Seongsu2ga1(il)-dong,37.536409649,127.056387019,37.8,48.0,2.3000000000000003,46.64615559837338,41.4,very_strong_heat
V02Q1940632,2025-07-29 16:07:00,2025-07-29,16,Wangsimni-doSeondong,37.564964319,127.03447479,37.6,49.0,2.3000000000000003,46.446155598373394,41.3,very_strong_heat
OC3CL200218,2025-07-29 16:07:00,2025-07-29,16,Sageun-dong,37.560053008,127.041072379,37.2,82.0,2.3000000000000003,46.04615559837339,51.7,extreme_heat
V02Q1940580,2025-07-29 16:07:00,2025-07-29,16,Yongdap-dong,37.56518716,127.05111116,37.1,49.0,2.3000000000000003,45.946155598373394,40.6,very_strong_heat
OC3CL200018,2025-07-29 16:07:00,2025-07-29,16,Seongsu1ga2(i)-dong,37.546881978,127.04164275,39.4,71.0,2.3000000000000003,48.24615559837339,52.2,extreme_heat
OC3CL200256,2025-07-29 17:07:00,2025-07-29,17,Majang-dong,37.5716201595004,127.036088628704,31.4,42.0,2.5285714285714285,40.00969052699467,32.4,strong_heat
V02Q1940502,2025-07-29 17:07:00,2025-07-29,17,Seongsu1ga1(il)-dong,37.54081481,127.049563967,36.7,52.0,2.5285714285714285,45.30969052699467,40.2,very_strong_heat
V02Q1940590,2025-07-29 17:07:00,2025-07-29,17,Sageun-dong,37.560723571,127.048425106,36.2,56.0,2.5285714285714285,44.80969052699467,40.1,very_strong_heat
V02Q1940545,2025-07-29 17:07:00,2025-07-29,17,Seongsu1ga2(i)-dong,37.546306095,127.043661494,35.6,57.0,2.5285714285714285,44.20969052699467,39.4,very_strong_heat
V02Q1940156,2025-07-29 17:07:00,2025-07-29,17,Majang-dong,37.566674857,127.045521513,36.4,55.0,2.5285714285714285,45.00969052699467,40.2,very_strong_heat
V02Q1940670,2025-07-29 17:07:00,2025-07-29,17,Seongsu1ga1(il)-dong,37.539279182,127.049873167,37.6,51.0,2.5285714285714285,46.20969052699467,41.4,very_strong_heat
V02Q1940615,2025-07-29 17:07:00,2025-07-29,17,Geumho-1(il)-dong,37.557838543,127.024148057,36.7,52.0,2.5285714285714285,45.30969052699467,40.2,very_strong_heat
V02Q1940639,2025-07-29 17:07:00,2025-07-29,17,Eungbong-dong,37.54966889,127.03182637,35.8,57.0,2.5285714285714285,44.409690526994666,39.7,very_strong_heat
V02Q1940261,2025-07-29 17:07:00,2025-07-29,17,Seongsu1ga2(i)-dong,37.549808841,127.049770229,35.3,56.0,2.5285714285714285,43.909690526994666,38.8,very_strong_heat
V02Q1940616,2025-07-29 17:07:00,2025-07-29,17,Wangsimni2(i)-dong,37.560443166,127.030835302,36.7,51.0,2.5285714285714285,45.30969052699467,40.1,very_strong_heat
V02Q1940735,2025-07-29 17:07:00,2025-07-29,17,Majang-dong,37.568406512,127.033660707,36.7,51.0,2.5285714285714285,45.30969052699467,40.1,very_strong_heat
V02Q1940556,2025-07-29 17:07:00,2025-07-29,17,Seongsu2ga1(il)-dong,37.540241557,127.054675329,36.7,53.0,2.5285714285714285,45.30969052699467,40.4,very_strong_heat
V02Q1940563,2025-07-29 17:07:00,2025-07-29,17,Wangsimni-doSeondong,37.564129832,127.031439736,36.4,52.0,2.5285714285714285,45.00969052699467,39.8,very_strong_heat
V02Q1940628,2025-07-29 17:07:00,2025-07-29,17,Majang-dong,37.568356828,127.040528854,36.3,56.0,2.5285714285714285,44.909690526994666,40.3,very_strong_heat
V02Q1940642,2025-07-29 17:07:00,2025-07-29,17,Yongdap-dong,37.560215516,127.064339113,35.3,58.0,2.5285714285714285,43.909690526994666,39.1,very_strong_heat
V02Q1940594,2025-07-29 17:07:00,2025-07-29,17,Seongsu2ga3(sam)-dong,37.549231792,127.053877502,37.2,51.0,2.5285714285714285,45.80969052699467,40.8,very_strong_heat
V02Q1940504,2025-07-29 17:07:00,2025-07-29,17,Haengdang2(i)-dong,37.55905889,127.02896077,36.4,54.0,2.5285714285714285,45.00969052699467,40.1,very_strong_heat
V02Q1940644,2025-07-29 17:07:00,2025-07-29,17,Haengdang1(il)-dong,37.561197184,127.034602965,36.2,53.0,2.5285714285714285,44.80969052699467,39.7,very_strong_heat
V02Q1940607,2025-07-29 17:07:00,2025-07-29,17,Sageun-dong,37.55887111,127.038552736,34.0,64.0,2.5285714285714285,42.60969052699467,38.0,very_strong_heat
V02Q1940503,2025-07-29 17:07:00,2025-07-29,17,Songjeong-dong,37.554020674,127.068888201,36.0,56.0,2.5285714285714285,44.60969052699467,39.8,very_strong_heat
V02Q1940603,2025-07-29 17:07:00,2025-07-29,17,Yongdap-dong,37.563368336,127.055964397,35.0,59.0,2.5285714285714285,43.60969052699467,38.8,very_strong_heat
V02Q1940842,2025-07-29 17:07:00,2025-07-29,17,Eungbong-dong,37.55214248,127.03558479,36.1,57.0,2.5285714285714285,44.70969052699467,40.1,very_strong_heat
V02Q1940627,2025-07-29 17:07:00,2025-07-29,17,Songjeong-dong,37.551819341,127.067379627,36.3,53.0,2.5285714285714285,44.909690526994666,39.8,very_strong_heat
V02Q1940601,2025-07-29 17:07:00,2025-07-29,17,Sageun-dong,37.560264565,127.048014605,36.5,55.0,2.5285714285714285,45.10969052699467,40.4,very_strong_heat
V02Q1940753,2025-07-29 17:07:00,2025-07-29,17,Geumho-1(il)-dong,37.549364662,127.026655727,36.2,54.0,2.5285714285714285,44.80969052699467,39.8,very_strong_heat
V02Q1940623,2025-07-29 17:07:00,2025-07-29,17,Majang-dong,37.563719858,127.039492971,35.8,57.0,2.5285714285714285,44.409690526994666,39.7,very_strong_heat
V02Q1940871,2025-07-29 17:07:00,2025-07-29,17,Majang-dong,37.57114665,127.037105979,37.4,52.0,2.5285714285714285,46.00969052699467,41.3,very_strong_heat
V02Q1940258,2025-07-29 17:07:00,2025-07-29,17,Wangsimni2(i)-dong,37.562998002,127.028435382,36.5,52.0,2.5285714285714285,45.10969052699467,39.9,very_strong_heat
V02Q1940441,2025-07-29 17:07:00,2025-07-29,17,Haengdang1(il)-dong,37.558352332,127.037694516,35.9,54.0,2.5285714285714285,44.50969052699467,39.4,very_strong_heat
V02Q1940868,2025-07-29 17:07:00,2025-07-29,17,Yongdap-dong,37.560512835,127.052853492,36.8,56.0,2.5285714285714285,45.409690526994666,41.0,very_strong_heat
V02Q1940588,2025-07-29 17:07:00,2025-07-29,17,Sageun-dong,37.55810867,127.050859556,35.0,60.0,2.5285714285714285,43.60969052699467,38.9,very_strong_heat
V02Q1940870,2025-07-29 17:07:00,2025-07-29,17,Seongsu1ga1(il)-dong,37.538102738,127.046880664,37.1,53.0,2.5285714285714285,45.70969052699467,41.0,very_strong_heat
V02Q1940270,2025-07-29 17:07:00,2025-07-29,17,Seongsu1ga2(i)-dong,37.547286983,127.046740172,36.3,53.0,2.5285714285714285,44.909690526994666,39.8,very_strong_heat
V02Q1940565,2025-07-29 17:07:00,2025-07-29,17,Seongsu2ga1(il)-dong,37.541950115,127.053612431,36.2,53.0,2.5285714285714285,44.80969052699467,39.7,very_strong_heat
V02Q1940263,2025-07-29 17:07:00,2025-07-29,17,Yongdap-dong,37.560874377,127.062747282,35.8,55.0,2.5285714285714285,44.409690526994666,39.4,very_strong_heat
V02Q1940709,2025-07-29 17:07:00,2025-07-29,17,Majang-dong,37.569445214,127.0446016,35.1,56.0,2.5285714285714285,43.70969052699467,38.5,very_strong_heat
V02Q1940743,2025-07-29 17:07:00,2025-07-29,17,Seongsu2ga1(il)-dong,37.536409649,127.056387019,37.2,51.0,2.5285714285714285,45.80969052699467,40.8,very_strong_heat
V02Q1940632,2025-07-29 17:07:00,2025-07-29,17,Wangsimni-doSeondong,37.564964319,127.03447479,36.9,51.0,2.5285714285714285,45.50969052699467,40.4,very_strong_heat
V02Q1941015,2025-07-29 17:07:00,2025-07-29,17,Seongsu1ga1(il)-dong,37.5416558,127.0482802,36.4,55.0,2.5285714285714285,45.00969052699467,40.2,very_strong_heat
V02Q1940733,2025-07-29 17:07:00,2025-07-29,17,Seongsu2ga3(sam)-dong,37.54818971,127.056597845,37.0,51.0,2.5285714285714285,45.60969052699467,40.5,very_strong_heat
V02Q1940496,2025-07-29 17:07:00,2025-07-29,17,Seongsu2ga1(il)-dong,37.538775645,127.059760733,37.1,51.0,2.5285714285714285,45.70969052699467,40.7,very_strong_heat
